Project Name,Project Version,Package Path,Package Type,Component Name,Component Version Name,Component Description,Component Origin Id(s),Component Origin Namespace(s),Component Usage,Component Match Type(s),Download URL,Component Modified,License(s),License Family(ies),Vulnerability Name(s),Vulnerability Description,Vulnerability Source(s),Vulnerability Published Date,Vulnerability Updated Date,Base Score - cvss2,Severity - cvss2,Base Score - cvss3,Severity - cvss3,Remediation Info - Overall Score,ExploitAvailable,WorkaroundAvailable,SolutionAvailable,Remediation Status,Remediation Comment,Remediation CreatedAt,Upgrade Guidance - Short Term,Upgrade Guidance - Long Term
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2020-10543 (BDSA-2020-1322) ,Perl before 5.30.3 on 32-bit platforms allows a heap-based buffer overflow because nested regular expression quantifiers have an integer overflow.,"NVD, BDSA",2020-06-05T14:15:00.000Z,2022-05-12T15:00:00.000Z,6.4,MEDIUM,8.2,HIGH,8.2,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2018-18314 (BDSA-2018-4234) ,Perl before 5.26.3 has a buffer overflow via a crafted regular expression that triggers invalid write operations.,"NVD, BDSA",2018-12-07T21:29:00.000Z,2020-07-15T03:15:00.000Z,7.5,HIGH,9.8,CRITICAL,9.8,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2018-18311 (BDSA-2018-4215) ,Perl before 5.26.3 and 5.28.x before 5.28.1 has a buffer overflow via a crafted regular expression that triggers invalid write operations.,"NVD, BDSA",2018-12-07T21:29:00.000Z,2020-08-24T17:37:00.000Z,7.5,HIGH,9.8,CRITICAL,9.8,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2018-18313 (BDSA-2018-4233) ,Perl before 5.26.3 has a buffer over-read via a crafted regular expression that triggers disclosure of sensitive information from process memory.,"NVD, BDSA",2018-12-07T21:29:00.000Z,2020-07-15T03:15:00.000Z,6.4,MEDIUM,9.1,CRITICAL,9.1,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2018-18312 (BDSA-2018-4217) ,Perl before 5.26.3 and 5.28.0 before 5.28.1 has a buffer overflow via a crafted regular expression that triggers invalid write operations.,"NVD, BDSA",2018-12-05T22:29:00.000Z,2020-07-15T03:15:00.000Z,7.5,HIGH,9.8,CRITICAL,9.8,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2018-12015 (BDSA-2018-1864) ,"In Perl through 5.26.2, the Archive::Tar module allows remote attackers to bypass a directory-traversal protection mechanism, and overwrite arbitrary files, via an archive file containing a symlink and a regular file with the same name.","NVD, BDSA",2018-06-07T13:29:00.000Z,2020-08-24T17:37:00.000Z,6.4,MEDIUM,7.5,HIGH,7.5,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",BDSA-2018-1423,Perl contains a heap-based buffer overflow within the function `perl_pp_reverse()` due to failing to extend the stack before pushing the result. This is vulnerable if the reverse has an empty argument.,BDSA,2018-05-10T14:38:00.532Z,2018-05-10T14:38:00.522Z,2.6,LOW,5.7,MEDIUM,5.1,True,False,True,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2018-6913 (BDSA-2018-1189) ,Heap-based buffer overflow in the pack function in Perl before 5.26.2 allows context-dependent attackers to execute arbitrary code via a large item count.,"NVD, BDSA",2018-04-17T20:29:00.000Z,2020-08-24T17:37:00.000Z,7.5,HIGH,9.8,CRITICAL,9.8,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2018-6798 (BDSA-2018-1244) ,An issue was discovered in Perl 5.22 through 5.26. Matching a crafted locale dependent regular expression can cause a heap-based buffer over-read and potentially information disclosure.,"NVD, BDSA",2018-04-17T20:29:00.000Z,2020-07-15T03:15:00.000Z,5.0,MEDIUM,7.5,HIGH,7.5,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2018-6797 (BDSA-2018-1216) ,"An issue was discovered in Perl 5.18 through 5.26. A crafted regular expression can cause a heap-based buffer overflow, with control over the bytes written.","NVD, BDSA",2018-04-17T20:29:00.000Z,2020-08-24T17:37:00.000Z,7.5,HIGH,9.8,CRITICAL,9.8,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",BDSA-2017-2785,A buffer over-read was identified through fuzzing in the `S_grok_bslash_N` function located in `regcomp.c` is susceptible to a denial-of-service vulnerability.,BDSA,2018-02-06T09:42:43.681Z,2018-02-06T09:42:43.674Z,2.1,LOW,6.2,MEDIUM,5.4,False,False,True,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2017-12814 (BDSA-2017-3097) ,Stack-based buffer overflow in the CPerlHost::Add method in win32/perlhost.h in Perl before 5.24.3-RC1 and 5.26.x before 5.26.1-RC1 on Windows allows attackers to execute arbitrary code via a long environment variable.,"NVD, BDSA",2017-09-28T01:29:00.000Z,2020-07-15T03:15:00.000Z,7.5,HIGH,9.8,CRITICAL,9.8,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2017-12883 (BDSA-2017-2003) ,Buffer overflow in the S_grok_bslash_N function in regcomp.c in Perl 5 before 5.24.3-RC1 and 5.26.x before 5.26.1-RC1 allows remote attackers to disclose sensitive information or cause a denial of service (application crash) via a crafted regular expression with an invalid '\N{U+...}' escape.,"NVD, BDSA",2017-09-19T18:29:00.000Z,2020-07-15T03:15:00.000Z,6.4,MEDIUM,9.1,CRITICAL,9.1,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/perl#,,Perl,5.26.0,,perl/5.26.0,cpan,UNSPECIFIED,BINARY,http://www.perl.org/,False,"GNU General Public License v1.0 or later, Artistic License 1.0 (Perl)","Reciprocal - No Linking, Notice",CVE-2017-12837 (BDSA-2017-2784) ,Heap-based buffer overflow in the S_regatom function in regcomp.c in Perl 5 before 5.24.3-RC1 and 5.26.x before 5.26.1-RC1 allows remote attackers to cause a denial of service (out-of-bounds write) via a regular expression with a '\N{}' escape and the case-insensitive modifier.,"NVD, BDSA",2017-09-19T18:29:00.000Z,2020-07-15T03:15:00.000Z,5.0,MEDIUM,7.5,HIGH,7.5,False,False,False,NEW,,2023-01-26T01:22:42.599Z,5.037008,5.037008
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib/perl5/5.26.1/x86_64-linux-thread-multi/List/Util.pm#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,perl-Scalar-List-Utils,1.46,,perl-Scalar-List-Utils/3:1.46-417.module_f31+3392+f1f504b4/aarch64,fedora,UNSPECIFIED,FILE_EXACT_FILE_MATCH,http://search.cpan.org/dist/Scalar-List-Utils/,False,"Artistic License 1.0, GNU General Public License v1.0 or later","Notice, Reciprocal - No Linking",,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/pinentry-curses#,,pinentry,,,,,UNSPECIFIED,BINARY,http://www.gnupg.org/aegypten2,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/bin/pinentry#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,pinentry-gtk2,1.1.0,,pinentry/1.1.0-4.3.1/x86_64,opensuse,UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH",https://www.gnupg.org/related_software/pinentry/,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/local/bin/bookkeeper-operator#,,pkg/errors,v0.9.1,,pkg/errors:v0.9.1,github,UNSPECIFIED,BINARY,https://github.com/pkg/errors,False,"BSD 2-clause ""Simplified"" License",Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,,,popt,1.16,,libpopt0/1.16-3.22/x86_64,opensuse,UNSPECIFIED,FILE_DEPENDENCY_DIRECT,http://rpm5.org,False,X11 License,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/lib64/libpopt.so.0.0.0#,,popt,,,,,UNSPECIFIED,BINARY,http://rpm5.org,False,X11 License,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/share/licenses/libpopt0/COPYING#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,popt,1.18,,libpopt0/1.18-3.1/s390x,opensuse,UNSPECIFIED,FILE_EXACT_FILE_MATCH,http://rpm5.org,False,MIT License,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/local/bin/bookkeeper-operator#,,pravega/bookkeeper-operator,,,,,UNSPECIFIED,BINARY,https://github.com/pravega/bookkeeper-operator,False,Apache License 2.0,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/bin/ps#,,Procps,,,,,UNSPECIFIED,BINARY,https://gitorious.org/procps,False,"GNU Lesser General Public License v2.1 or later, GNU General Public License v2.0 or later","Reciprocal - Limited Linking, Reciprocal - No Linking",,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/bin/skill#,,Procps,3.3.15,,"Unknown, libprocps7/3.3.15-150000.7.25.1/x86_64, procps/3.3.15-150000.7.25.1/x86_64","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, BINARY",https://gitorious.org/procps,False,"GNU Lesser General Public License v2.1 or later, GNU General Public License v2.0 or later","Reciprocal - Limited Linking, Reciprocal - No Linking",CVE-2018-1121 (BDSA-2018-2216) ,"procps-ng, procps is vulnerable to a process hiding through race condition. Since the kernel's proc_pid_readdir() returns PID entries in ascending numeric order, a process occupying a high PID can use inotify events to determine when the process list is being scanned, and fork/exec to obtain a lower PID, thus avoiding enumeration. An unprivileged attacker can hide a process from procps-ng's utilities by exploiting a race condition in reading /proc/PID entries. This vulnerability affects procps and procps-ng up to version 3.3.15, newer versions might be affected also.","NVD, BDSA",2018-06-13T20:29:00.000Z,2020-06-30T16:15:00.000Z,4.3,MEDIUM,5.9,MEDIUM,5.9,False,False,False,NEW,,2023-01-26T01:22:42.599Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/local/bin/bookkeeper-operator#,,prometheus-common,v0.28.0,,prometheus/common:v0.28.0,github,UNSPECIFIED,BINARY,https://github.com/prometheus/common,False,Apache License 2.0,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/local/bin/bookkeeper-operator#,,prometheus-procfs,v0.6.0,,prometheus/procfs:v0.6.0,github,UNSPECIFIED,BINARY,https://github.com/prometheus/procfs.git,False,Apache License 2.0,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/lib64/libprotobuf-lite.so.20.0.2#,,Protobuf,,,,,UNSPECIFIED,BINARY,https://developers.google.com/protocol-buffers/,False,"BSD 3-clause ""New"" or ""Revised"" License",Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/share/zoneinfo/America/#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,PyTZ - Python Time Zone Library,2022.6,,"pytz/2022.6-pyhd8ed1ab_0-noarch, py3-tz/2022.6-r1/noarch","anaconda, alpine",UNSPECIFIED,"FILE_EXACT, FILE_EXACT_FILE_MATCH",http://pythonhosted.org/pytz/,False,MIT License,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/lib64/libhistory.so.7.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,Readline,7.0,,libreadline7/7.0-150400.25.22/x86_64,opensuse,UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH",http://cnswww.cns.cwru.edu/php/chet/readline/rltop.html,False,GNU General Public License v3.0 or later,Reciprocal - No Linking,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/lib64/libreadline.so.7.0#,,Readline,,,,,UNSPECIFIED,BINARY,http://cnswww.cns.cwru.edu/php/chet/readline/rltop.html,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/sbin/rfkill#,,rfkill,,,,,UNSPECIFIED,BINARY,https://wireless.wiki.kernel.org/en/users/Documentation/rfkill,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib/rpm/brp-compress#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,RPM,4.14.3,,"rpm/4.14.3-150400.41.85/x86_64, rpm-software-management/rpm:rpm-4.14.3-release, rpm/4.14.3-150400.41.67/aarch64","opensuse, github",UNSPECIFIED,"FILE_EXACT, FILE_EXACT_FILE_MATCH, FILE_SOME_FILES_MODIFIED, BINARY",http://rpm.org,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,CVE-2021-35939 (BDSA-2021-4134) ,It was found that the fix for CVE-2017-7500 and CVE-2017-7501 was incomplete: the check was only implemented for the parent directory of the file to be created. A local unprivileged user who owns another ancestor directory could potentially use this flaw to gain root privileges. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.,"NVD, BDSA",2022-08-26T16:15:00.000Z,2022-11-29T17:18:00.000Z,0.0,LOW,6.7,MEDIUM,6.7,False,False,False,NEW,,2023-01-26T01:07:46.050Z,4.17.0,4.17.0
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib/rpm/brp-compress#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,RPM,4.14.3,,"rpm/4.14.3-150400.41.85/x86_64, rpm-software-management/rpm:rpm-4.14.3-release, rpm/4.14.3-150400.41.67/aarch64","opensuse, github",UNSPECIFIED,"FILE_EXACT, FILE_EXACT_FILE_MATCH, FILE_SOME_FILES_MODIFIED, BINARY",http://rpm.org,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,CVE-2021-35938 (BDSA-2021-4133) ,A symbolic link issue was found in rpm. It occurs when rpm sets the desired permissions and credentials after installing a file. A local unprivileged user could use this flaw to exchange the original file with a symbolic link to a security-critical file and escalate their privileges on the system. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.,"NVD, BDSA",2022-08-25T20:15:00.000Z,2022-11-29T18:06:00.000Z,0.0,LOW,6.7,MEDIUM,6.7,False,False,False,NEW,,2023-01-26T01:07:46.050Z,4.17.0,4.17.0
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib/rpm/brp-compress#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,RPM,4.14.3,,"rpm/4.14.3-150400.41.85/x86_64, rpm-software-management/rpm:rpm-4.14.3-release, rpm/4.14.3-150400.41.67/aarch64","opensuse, github",UNSPECIFIED,"FILE_EXACT, FILE_EXACT_FILE_MATCH, FILE_SOME_FILES_MODIFIED, BINARY",http://rpm.org,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,CVE-2021-35937 (BDSA-2021-4132) ,"A race condition vulnerability was found in rpm. A local unprivileged user could use this flaw to bypass the checks that were introduced in response to CVE-2017-7500 and CVE-2017-7501, potentially gaining root privileges. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.","NVD, BDSA",2022-08-25T20:15:00.000Z,2022-11-16T20:05:00.000Z,0.0,LOW,6.4,MEDIUM,6.4,False,False,False,NEW,,2023-01-26T01:07:46.050Z,4.17.0,4.17.0
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib/rpm/brp-compress#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,RPM,4.14.3,,"rpm/4.14.3-150400.41.85/x86_64, rpm-software-management/rpm:rpm-4.14.3-release, rpm/4.14.3-150400.41.67/aarch64","opensuse, github",UNSPECIFIED,"FILE_EXACT, FILE_EXACT_FILE_MATCH, FILE_SOME_FILES_MODIFIED, BINARY",http://rpm.org,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,CVE-2021-3521 (BDSA-2021-3188) ,"There is a flaw in RPM's signature functionality. OpenPGP subkeys are associated with a primary key via a ""binding signature."" RPM does not check the binding signature of subkeys prior to importing them. If an attacker is able to add or socially engineer another party to add a malicious subkey to a legitimate public key, RPM could wrongly trust a malicious signature. The greatest impact of this flaw is to data integrity. To exploit this flaw, an attacker must either compromise an RPM repository or convince an administrator to install an untrusted RPM or public key. It is strongly recommended to only use RPMs and public keys from trusted sources.","NVD, BDSA",2022-08-22T15:15:00.000Z,2022-12-03T01:25:00.000Z,0.0,LOW,4.7,MEDIUM,4.7,False,False,False,NEW,,2023-01-26T01:07:46.050Z,4.17.0,4.17.0
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib/rpm/brp-compress#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,RPM,4.14.3,,"rpm/4.14.3-150400.41.85/x86_64, rpm-software-management/rpm:rpm-4.14.3-release, rpm/4.14.3-150400.41.67/aarch64","opensuse, github",UNSPECIFIED,"FILE_EXACT, FILE_EXACT_FILE_MATCH, FILE_SOME_FILES_MODIFIED, BINARY",http://rpm.org,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,CVE-2021-3421 (BDSA-2021-1476) ,"A flaw was found in the RPM package in the read functionality. This flaw allows an attacker who can convince a victim to install a seemingly verifiable package or compromise an RPM repository, to cause RPM database corruption. The highest threat from this vulnerability is to data integrity. This flaw affects RPM versions before 4.17.0-alpha.","NVD, BDSA",2021-05-19T14:15:00.000Z,2022-06-03T18:53:00.000Z,4.3,MEDIUM,5.5,MEDIUM,5.5,False,False,False,NEW,,2023-01-26T01:07:46.050Z,4.17.0,4.17.0
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib/rpm/brp-compress#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,RPM,4.14.3,,"rpm/4.14.3-150400.41.85/x86_64, rpm-software-management/rpm:rpm-4.14.3-release, rpm/4.14.3-150400.41.67/aarch64","opensuse, github",UNSPECIFIED,"FILE_EXACT, FILE_EXACT_FILE_MATCH, FILE_SOME_FILES_MODIFIED, BINARY",http://rpm.org,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,CVE-2021-20266 (BDSA-2021-1198) ,A flaw was found in RPM's hdrblobInit() in lib/header.c. This flaw allows an attacker who can modify the rpmdb to cause an out-of-bounds read. The highest threat from this vulnerability is to system availability.,"NVD, BDSA",2021-04-30T12:15:00.000Z,2022-04-26T17:11:00.000Z,4.0,MEDIUM,4.9,MEDIUM,4.9,False,False,False,NEW,,2023-01-26T01:07:46.050Z,4.17.0,4.17.0
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib/rpm/brp-compress#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,RPM,4.14.3,,"rpm/4.14.3-150400.41.85/x86_64, rpm-software-management/rpm:rpm-4.14.3-release, rpm/4.14.3-150400.41.67/aarch64","opensuse, github",UNSPECIFIED,"FILE_EXACT, FILE_EXACT_FILE_MATCH, FILE_SOME_FILES_MODIFIED, BINARY",http://rpm.org,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,CVE-2021-20271 (BDSA-2021-0813) ,RPM is vulnerable to remote code execution due to flaws in its signature check functionality when reading a package. An attacker may be able to use this vulnerability to execute malicious code on a target system.,"NVD, BDSA",2021-03-31T08:59:43.033Z,2022-03-02T09:36:06.764Z,4.3,LOW,6.5,MEDIUM,5.7,False,False,True,NEW,,2023-01-26T01:07:46.050Z,4.17.0,4.17.0
